split,seq_id,pdb_id,chain_id,n_residues,len_seq,nchain,rez,met1,mthm,tm_type,bio_name,seq_equal_xml,feature_path
train,8sey__B,8sey,B,626,626,4,2.99,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sey/8sey_protein.pt
train,8sey__C,8sey,C,626,626,4,2.99,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sey/8sey_protein.pt
train,8sey__D,8sey,D,626,626,4,2.99,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sey/8sey_protein.pt
train,8sf0__A,8sf0,A,628,628,4,2.9,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sf0/8sf0_protein.pt
train,8sf0__B,8sf0,B,628,628,4,2.9,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sf0/8sf0_protein.pt
train,8sf0__C,8sf0,C,628,628,4,2.9,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sf0/8sf0_protein.pt
train,8sf0__D,8sf0,D,628,628,4,2.9,x-ray diffraction,6.0,alpha,ryanodine receptor 1,0,features/protein_v4/pt/8sf0/8sf0_protein.pt
train,8sg1__R,8sg1,R,279,279,5,2.94,x-ray diffraction,7.0,alpha,chemerin-like receptor 1,0,features/protein_v4/pt/8sg1/8sg1_protein.pt
train,8sgo__A,8sgo,A,334,334,5,2.65,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8sgo/8sgo_protein.pt
train,8sgo__B,8sgo,B,338,338,5,2.65,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8sgo/8sgo_protein.pt
train,8sgo__C,8sgo,C,334,334,5,2.65,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8sgo/8sgo_protein.pt
train,8sgo__D,8sgo,D,338,338,5,2.65,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8sgo/8sgo_protein.pt
train,8sgo__E,8sgo,E,333,333,5,2.65,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit gamma-2,0,features/protein_v4/pt/8sgo/8sgo_protein.pt
train,8si2__A,8si2,A,1105,1105,4,2.19,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si2/8si2_protein.pt
train,8si2__B,8si2,B,1105,1105,4,2.19,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si2/8si2_protein.pt
train,8si2__C,8si2,C,1105,1105,4,2.19,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si2/8si2_protein.pt
train,8si2__D,8si2,D,1105,1105,4,2.19,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si2/8si2_protein.pt
train,8si3__A,8si3,A,1105,1105,4,2.61,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si3/8si3_protein.pt
train,8si3__B,8si3,B,1105,1105,4,2.61,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si3/8si3_protein.pt
train,8si3__C,8si3,C,1105,1105,4,2.61,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si3/8si3_protein.pt
train,8si3__D,8si3,D,1105,1105,4,2.61,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si3/8si3_protein.pt
train,8si4__A,8si4,A,1105,1105,4,2.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si4/8si4_protein.pt
train,8si4__B,8si4,B,1105,1105,4,2.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si4/8si4_protein.pt
train,8si4__C,8si4,C,1105,1105,4,2.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si4/8si4_protein.pt
train,8si4__D,8si4,D,1105,1105,4,2.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si4/8si4_protein.pt
train,8si5__A,8si5,A,1097,1097,4,2.17,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si5/8si5_protein.pt
train,8si5__B,8si5,B,1097,1097,4,2.17,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si5/8si5_protein.pt
train,8si5__C,8si5,C,1097,1097,4,2.17,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si5/8si5_protein.pt
train,8si5__D,8si5,D,1097,1097,4,2.17,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si5/8si5_protein.pt
train,8si6__A,8si6,A,1107,1107,4,2.44,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si6/8si6_protein.pt
train,8si6__B,8si6,B,1107,1107,4,2.44,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si6/8si6_protein.pt
train,8si6__C,8si6,C,1107,1107,4,2.44,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si6/8si6_protein.pt
train,8si6__D,8si6,D,1107,1107,4,2.44,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si6/8si6_protein.pt
train,8si7__A,8si7,A,1105,1105,4,2.59,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si7/8si7_protein.pt
train,8si7__B,8si7,B,1105,1105,4,2.59,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si7/8si7_protein.pt
train,8si7__C,8si7,C,1105,1105,4,2.59,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si7/8si7_protein.pt
train,8si7__D,8si7,D,1105,1105,4,2.59,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si7/8si7_protein.pt
train,8si8__A,8si8,A,1105,1105,4,2.99,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si8/8si8_protein.pt
train,8si8__B,8si8,B,1105,1105,4,2.99,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si8/8si8_protein.pt
train,8si8__C,8si8,C,1105,1105,4,2.99,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si8/8si8_protein.pt
train,8si8__D,8si8,D,1105,1105,4,2.99,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8si8/8si8_protein.pt
train,8si9__A,8si9,A,334,334,5,2.98,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8si9/8si9_protein.pt
train,8si9__B,8si9,B,337,337,5,2.98,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8si9/8si9_protein.pt
train,8si9__C,8si9,C,334,334,5,2.98,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8si9/8si9_protein.pt
train,8si9__D,8si9,D,337,337,5,2.98,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8si9/8si9_protein.pt
train,8si9__E,8si9,E,333,333,5,2.98,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit gamma-2,0,features/protein_v4/pt/8si9/8si9_protein.pt
train,8sia__A,8sia,A,1105,1105,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8sia/8sia_protein.pt
train,8sia__B,8sia,B,1105,1105,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8sia/8sia_protein.pt
train,8sia__C,8sia,C,1105,1105,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8sia/8sia_protein.pt
train,8sia__D,8sia,D,1105,1105,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily m member 7,0,features/protein_v4/pt/8sia/8sia_protein.pt
train,8sid__A,8sid,A,334,334,5,2.71,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8sid/8sid_protein.pt
train,8sid__B,8sid,B,338,338,5,2.71,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8sid/8sid_protein.pt
train,8sid__C,8sid,C,334,334,5,2.71,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit beta-2,0,features/protein_v4/pt/8sid/8sid_protein.pt
train,8sid__D,8sid,D,338,338,5,2.71,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit alpha-1,0,features/protein_v4/pt/8sid/8sid_protein.pt
train,8sid__E,8sid,E,333,333,5,2.71,x-ray diffraction,4.0,alpha,gamma-aminobutyric acid receptor subunit gamma-2,0,features/protein_v4/pt/8sid/8sid_protein.pt
train,8sik__A,8sik,A,352,352,8,2.9,x-ray diffraction,6.0,alpha,potassium voltage-gated channel subfamily kqt member 1,0,features/protein_v4/pt/8sik/8sik_protein.pt
train,8sik__C,8sik,C,352,352,8,2.9,x-ray diffraction,6.0,alpha,potassium voltage-gated channel subfamily kqt member 1,0,features/protein_v4/pt/8sik/8sik_protein.pt
train,8sik__E,8sik,E,352,352,8,2.9,x-ray diffraction,6.0,alpha,potassium voltage-gated channel subfamily kqt member 1,0,features/protein_v4/pt/8sik/8sik_protein.pt
train,8sik__G,8sik,G,352,352,8,2.9,x-ray diffraction,6.0,alpha,potassium voltage-gated channel subfamily kqt member 1,0,features/protein_v4/pt/8sik/8sik_protein.pt
train,8sjx__A,8sjx,A,220,220,4,2.5,x-ray diffraction,6.0,alpha,lens fiber major intrinsic protein,0,features/protein_v4/pt/8sjx/8sjx_protein.pt
train,8sjx__B,8sjx,B,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjx/8sjx_protein.pt
train,8sjx__C,8sjx,C,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjx/8sjx_protein.pt
train,8sjx__D,8sjx,D,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjx/8sjx_protein.pt
train,8sjy__A,8sjy,A,220,220,4,2.5,x-ray diffraction,6.0,alpha,lens fiber major intrinsic protein,0,features/protein_v4/pt/8sjy/8sjy_protein.pt
train,8sjy__B,8sjy,B,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjy/8sjy_protein.pt
train,8sjy__C,8sjy,C,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjy/8sjy_protein.pt
train,8sjy__D,8sjy,D,220,220,4,2.5,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/8sjy/8sjy_protein.pt
train,8slx__A,8slx,A,594,594,4,3.23,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8slx/8slx_protein.pt
train,8slx__B,8slx,B,594,594,4,3.23,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8slx/8slx_protein.pt
train,8slx__C,8slx,C,594,594,4,3.23,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8slx/8slx_protein.pt
train,8slx__D,8slx,D,594,594,4,3.23,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8slx/8slx_protein.pt
train,8sly__A,8sly,A,591,591,4,3.32,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8sly/8sly_protein.pt
train,8sly__B,8sly,B,591,591,4,3.32,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8sly/8sly_protein.pt
train,8sly__C,8sly,C,591,591,4,3.32,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8sly/8sly_protein.pt
train,8sly__D,8sly,D,591,591,4,3.32,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 2,0,features/protein_v4/pt/8sly/8sly_protein.pt
train,8smr__D,8smr,D,403,403,13,2.7,x-ray diffraction,8.0,alpha,cytochrome b,1,features/protein_v4/pt/8smr/8smr_protein.pt
train,8smr__E,8smr,E,468,468,13,2.7,x-ray diffraction,12.0,alpha,cytochrome-c oxidase,1,features/protein_v4/pt/8smr/8smr_protein.pt
train,8smr__G,8smr,G,312,312,13,2.7,x-ray diffraction,2.0,alpha,cbb3-type cytochrome c oxidase subunit,1,features/protein_v4/pt/8smr/8smr_protein.pt
train,8smr__I,8smr,I,403,403,13,2.7,x-ray diffraction,8.0,alpha,cytochrome b,1,features/protein_v4/pt/8smr/8smr_protein.pt
train,8smv__R,8smv,R,268,268,4,2.74,x-ray diffraction,7.0,alpha,g-protein coupled receptor 161,0,features/protein_v4/pt/8smv/8smv_protein.pt
train,8snh__D,8snh,D,403,403,13,2.7,x-ray diffraction,8.0,alpha,cytochrome b,1,features/protein_v4/pt/8snh/8snh_protein.pt
train,8snh__E,8snh,E,468,468,13,2.7,x-ray diffraction,12.0,alpha,cytochrome-c oxidase,1,features/protein_v4/pt/8snh/8snh_protein.pt
train,8snh__G,8snh,G,304,304,13,2.7,x-ray diffraction,2.0,alpha,cbb3-type cytochrome c oxidase subunit,1,features/protein_v4/pt/8snh/8snh_protein.pt
train,8snh__I,8snh,I,403,403,13,2.7,x-ray diffraction,8.0,alpha,cytochrome b,1,features/protein_v4/pt/8snh/8snh_protein.pt
train,8sq0__A,8sq0,A,1402,1402,2,3.2,x-ray diffraction,17.0,alpha,metal resistance protein ycf1,0,features/protein_v4/pt/8sq0/8sq0_protein.pt
train,8sq0__B,8sq0,B,1402,1402,2,3.2,x-ray diffraction,17.0,alpha,metal resistance protein ycf1,0,features/protein_v4/pt/8sq0/8sq0_protein.pt
train,8ss3__A,8ss3,A,596,596,6,3.21,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss3__B,8ss3,B,404,404,6,3.21,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss3__C,8ss3,C,596,596,6,3.21,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss3__D,8ss3,D,404,404,6,3.21,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss3__E,8ss3,E,140,140,6,3.21,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss3__F,8ss3,F,140,140,6,3.21,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss3/8ss3_protein.pt
train,8ss4__A,8ss4,A,595,595,6,3.3,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss4__B,8ss4,B,404,404,6,3.3,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss4__C,8ss4,C,595,595,6,3.3,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss4__D,8ss4,D,404,404,6,3.3,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss4__E,8ss4,E,140,140,6,3.3,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss4__F,8ss4,F,140,140,6,3.3,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss4/8ss4_protein.pt
train,8ss6__A,8ss6,A,974,974,6,3.01,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss6__B,8ss6,B,783,783,6,3.01,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss6__C,8ss6,C,974,974,6,3.01,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss6__D,8ss6,D,783,783,6,3.01,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss6__E,8ss6,E,140,140,6,3.01,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss6__F,8ss6,F,140,140,6,3.01,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss6/8ss6_protein.pt
train,8ss7__A,8ss7,A,592,592,6,2.76,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss7__B,8ss7,B,401,401,6,2.76,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss7__C,8ss7,C,592,592,6,2.76,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss7__D,8ss7,D,401,401,6,2.76,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss7__E,8ss7,E,140,140,6,2.76,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss7__F,8ss7,F,140,140,6,2.76,x-ray diffraction,4.0,alpha,protein cornichon homolog 2,0,features/protein_v4/pt/8ss7/8ss7_protein.pt
train,8ss8__A,8ss8,A,974,974,4,2.81,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss8/8ss8_protein.pt
train,8ss8__B,8ss8,B,783,783,4,2.81,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss8/8ss8_protein.pt
train,8ss8__C,8ss8,C,974,974,4,2.81,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss8/8ss8_protein.pt
train,8ss8__D,8ss8,D,783,783,4,2.81,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss8/8ss8_protein.pt
train,8ss9__A,8ss9,A,592,592,4,2.72,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss9/8ss9_protein.pt
train,8ss9__B,8ss9,B,401,401,4,2.72,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss9/8ss9_protein.pt
train,8ss9__C,8ss9,C,592,592,4,2.72,x-ray diffraction,7.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss9/8ss9_protein.pt
train,8ss9__D,8ss9,D,401,401,4,2.72,x-ray diffraction,3.0,alpha,"glutamate receptor 2, voltage-dependent calcium channel gamma-5 subunit chimera",0,features/protein_v4/pt/8ss9/8ss9_protein.pt
train,8ssz__A,8ssz,A,393,393,5,2.64,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8ssz/8ssz_protein.pt
train,8ssz__B,8ssz,B,384,384,5,2.64,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8ssz/8ssz_protein.pt
train,8ssz__C,8ssz,C,384,384,5,2.64,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8ssz/8ssz_protein.pt
train,8ssz__D,8ssz,D,393,393,5,2.64,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8ssz/8ssz_protein.pt
train,8ssz__E,8ssz,E,384,384,5,2.64,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8ssz/8ssz_protein.pt
train,8st0__A,8st0,A,393,393,5,2.4,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st0/8st0_protein.pt
train,8st0__B,8st0,B,384,384,5,2.4,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st0/8st0_protein.pt
train,8st0__C,8st0,C,384,384,5,2.4,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st0/8st0_protein.pt
train,8st0__D,8st0,D,393,393,5,2.4,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st0/8st0_protein.pt
train,8st0__E,8st0,E,384,384,5,2.4,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st0/8st0_protein.pt
train,8st1__A,8st1,A,375,375,5,3.41,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st1/8st1_protein.pt
train,8st1__B,8st1,B,375,375,5,3.41,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st1/8st1_protein.pt
train,8st1__C,8st1,C,365,365,5,3.41,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st1/8st1_protein.pt
train,8st1__D,8st1,D,375,375,5,3.41,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st1/8st1_protein.pt
train,8st1__E,8st1,E,365,365,5,3.41,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st1/8st1_protein.pt
train,8st2__A,8st2,A,379,379,5,2.94,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st2/8st2_protein.pt
train,8st2__B,8st2,B,379,379,5,2.94,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit alpha-4,0,features/protein_v4/pt/8st2/8st2_protein.pt
train,8st2__C,8st2,C,366,366,5,2.94,x-ray diffraction,4.0,alpha,neuronal acetylcholine receptor subunit beta-2,0,features/protein_v4/pt/8st2/8st2_protein.pt
